,Unnamed: 0,cmplnt_fr_dt,cmplnt_fr_tm,cmplnt_to_tm,rpt_dt,ofns_desc,crm_atpt_cptd_cd,law_cat_cd,boro_nm,loc_of_occur_desc,prem_typ_desc,juris_desc,jurisdiction_code,x_coord_cd,y_coord_cd,susp_age_group,susp_race,susp_sex,transit_district,latitude,longitude,lat_lon,station_name,day,month,year,complaint_count,Matched_Station,Station (alphabetical by borough),2019
9151,6600733,2019-10-04,15:40:00,15:45:00,10/07/2019,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,999539.0,239499.0,<18,WHITE HISPANIC,M,3.0,40.82403172,-73.94475817,"(40.82403172, -73.94475817)",145 ST,4.0,10.0,2019.0,99,145 ST,145 ST,11356091.0
9152,6804613,2019-10-04,12:30:00,12:35:00,10/04/2019,ROBBERY,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1010831.0,252019.0,25-44,BLACK,M,11.0,40.85836868,-73.90390861,"(40.85836868, -73.90390861)",183 ST,4.0,10.0,2019.0,19,183 ST,183 ST,1779224.0
9153,6605108,2019-10-04,20:00:00,20:30:00,10/04/2019,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,987526.0,211899.0,25-44,WHITE HISPANIC,M,2.0,40.74828972,-73.98817669,"(40.74828972, -73.98817669)",34 ST,4.0,10.0,2019.0,169,34 ST HERALD SQ,34 ST HERALD SQ,39385436.0
9154,6605491,2019-10-04,13:10:00,13:20:00,10/04/2019,ROBBERY,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,989266.0,217247.0,UNKNOWN,BLACK,M,1.0,40.7629678,-73.98189293,"(40.7629678, -73.98189293)",7 AV,4.0,10.0,2019.0,45,7 AV,7 AV,12287595.0
9155,6625038,2019-10-04,15:50:00,15:55:00,10/04/2019,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,989173.0,221221.0,<18,BLACK,F,1.0,40.77387545,-73.98222574,"(40.77387545, -73.98222574)",66 ST. LINCOLN CENTER,4.0,10.0,2019.0,38,66 ST LINCOLN CTR,66 ST LINCOLN CTR,7068256.0
9156,6581587,2019-10-04,10:30:00,10:30:00,10/04/2019,PETIT LARCENY,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,997935.0,182677.0,(null),(null),(null),32.0,40.66807228,-73.95066932,"(40.66807228, -73.95066932)",PRESIDENT ST,4.0,10.0,2019.0,20,PRESIDENT ST,PRESIDENT ST,1037219.0
9157,6717687,2019-10-04,04:01:00,04:32:00,10/04/2019,FELONY ASSAULT,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1000824.0,244205.0,45-64,BLACK,M,3.0,40.83694602,-73.94010362,"(40.83694602, -73.94010362)",163 ST. AMSTERDAM AVE.,4.0,10.0,2019.0,5,163 ST AMSTERDAM AV,163 ST AMSTERDAM AV,1390312.0
9158,7208137,2019-10-04,15:16:00,15:17:00,09/15/2020,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,998181.0,231480.0,45-64,BLACK,M,3.0,40.80202405,-73.9496815,"(40.80202405, -73.9496815)",116 ST,4.0,10.0,2019.0,127,116 ST,116 ST,10206225.0
9159,6565300,2019-10-04,10:03:00,10:05:00,10/04/2019,SEX CRIMES,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,985764.0,213806.0,25-44,BLACK,M,4.0,40.7535327012632,-73.9945368920152,"(40.7535327012632, -73.9945368920152)",42 ST. GRAND CENTRAL,4.0,10.0,2019.0,189,GRAND CENTRAL 42 ST,GRAND CENTRAL 42 ST,45745700.0
9160,6679506,2019-10-04,14:54:00,15:25:00,10/04/2019,FORGERY,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,997374.0,234664.0,25-44,BLACK,M,3.0,40.81076448,-73.95259015,"(40.81076448, -73.95259015)",125 ST,4.0,10.0,2019.0,524,125 ST,125 ST,24775742.0
9161,6690238,2019-10-04,19:50:00,19:52:00,10/04/2019,GRAND LARCENY,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,997839.0,225593.0,18-24,BLACK,M,4.0,40.78586636,-73.95092871,"(40.78586636, -73.95092871)",96 ST,4.0,10.0,2019.0,111,96 ST,96 ST,25967810.0
9162,6886239,2019-10-04,08:30:00,08:40:00,10/04/2019,SEX CRIMES,COMPLETED,MISDEMEANOR,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1036658.0,205330.0,45-64,BLACK,M,20.0,40.7301130668694,-73.8109089148815,"(40.7301130668694, -73.8109089148815)",PARSONS BLVD.,4.0,10.0,2019.0,47,PARSONS BLVD,PARSONS BLVD,2086114.0
9163,6676111,2019-10-04,11:45:00,11:47:00,10/04/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,994961.0,149718.0,(null),(null),(null),34.0,40.57761083,-73.96144207,"(40.57761083, -73.96144207)",BRIGHTON BEACH,4.0,10.0,2019.0,16,BRIGHTON BEACH,BRIGHTON BEACH,3745994.0
9164,7214018,2019-10-04,06:51:00,(null),10/14/2020,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,998241.0,187165.0,25-44,BLACK,M,30.0,40.68039035,-73.94955696,"(40.68039035, -73.94955696)",NOSTRAND AV,4.0,10.0,2019.0,102,NOSTRAND AV,NOSTRAND AV,6978604.0
9165,6697835,2019-10-05,01:00:00,01:09:00,10/05/2019,FRAUDS,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,998241.0,187165.0,18-24,BLACK,F,30.0,40.68039035,-73.94955696,"(40.68039035, -73.94955696)",NOSTRAND AV,5.0,10.0,2019.0,102,NOSTRAND AV,NOSTRAND AV,6978604.0
9166,6779247,2019-10-05,02:00:00,02:30:00,10/05/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1014509.0,238113.0,(null),(null),(null),12.0,40.82018895,-73.89067524,"(40.82018895, -73.89067524)",HUNTS POINT AV,5.0,10.0,2019.0,63,HUNTS POINT AV,HUNTS POINT AV,3174354.0
9167,6767162,2019-10-05,16:30:00,16:36:00,10/05/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1000622.0,235883.0,45-64,BLACK,M,3.0,40.81410488,-73.94085393,"(40.81410488, -73.94085393)",135 ST,5.0,10.0,2019.0,60,135 ST,135 ST,6012744.0
9169,6654789,2019-10-05,23:50:00,23:55:00,10/06/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,990886.0,213048.0,25-44,BLACK,U,4.0,40.75144155,-73.9760491,"(40.75144155, -73.9760491)",42 ST. GRAND CENTRAL,5.0,10.0,2019.0,189,GRAND CENTRAL 42 ST,GRAND CENTRAL 42 ST,45745700.0
9170,6602322,2019-10-05,22:00:00,05:38:00,10/16/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,985902.0,201709.0,(null),(null),(null),4.0,40.72032113,-73.99404032,"(40.72032113, -73.99404032)",BOWERY,5.0,10.0,2019.0,33,BOWERY,BOWERY,1325244.0
9171,6614474,2019-10-05,06:00:00,06:05:00,10/05/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,986738.0,202922.0,(null),(null),(null),4.0,40.72365033,-73.99102396,"(40.72365033, -73.99102396)",2 AV,5.0,10.0,2019.0,47,2 AV,2 AV,5583944.0
9172,6658730,2019-10-05,16:00:00,17:00:00,10/06/2019,GRAND LARCENY,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,990886.0,213048.0,UNKNOWN,UNKNOWN,U,4.0,40.75144155,-73.9760491,"(40.75144155, -73.9760491)",42 ST. GRAND CENTRAL,5.0,10.0,2019.0,189,GRAND CENTRAL 42 ST,GRAND CENTRAL 42 ST,45745700.0
9173,6625556,2019-10-05,06:23:00,06:40:00,10/05/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,993569.0,217891.0,UNKNOWN,BLACK,M,1.0,40.76473193,-73.9663588,"(40.76473193, -73.9663588)",LEXINGTON AVE.,5.0,10.0,2019.0,54,LEXINGTON AV,LEXINGTON AV,16760813.0
9174,6578086,2019-10-05,00:25:00,00:31:00,10/05/2019,HARRASSMENT 2,COMPLETED,VIOLATION,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,989388.0,190638.0,UNKNOWN,BLACK,M,30.0,40.68993251,-73.98147284,"(40.68993251, -73.98147284)",DEKALB AV,5.0,10.0,2019.0,82,DEKALB AV,DEKALB AV,9999534.0
9175,6586544,2019-10-05,15:10:00,15:30:00,10/05/2019,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,986848.0,212883.0,25-44,BLACK,M,2.0,40.75099078,-73.99062326,"(40.75099078, -73.99062326)",34 ST. PENN STATION,5.0,10.0,2019.0,254,34 ST PENN STATION,34 ST PENN STATION,51599040.0
9176,6932928,2019-10-05,03:00:00,03:05:00,10/05/2019,ROBBERY,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1011485.0,237929.0,UNKNOWN,UNKNOWN,M,12.0,40.81969376,-73.90160159,"(40.81969376, -73.90160159)",PROSPECT AV,5.0,10.0,2019.0,46,PROSPECT AV,PROSPECT AV,3928952.0
9177,6802748,2019-10-05,08:30:00,08:37:00,10/05/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1010831.0,252019.0,(null),(null),(null),11.0,40.85836868,-73.90390861,"(40.85836868, -73.90390861)",183 ST,5.0,10.0,2019.0,19,183 ST,183 ST,1779224.0
9178,6583418,2019-10-05,04:50:00,05:11:00,10/05/2019,PETIT LARCENY,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,984487.0,214192.0,25-44,BLACK,M,1.0,40.75458403,-73.99914457,"(40.75458403, -73.99914457)",WEST 34 ST/HUDSON YARDS,5.0,10.0,2019.0,14,34 ST HUDSON YARDS,34 ST HUDSON YARDS,6108384.0
9179,6866621,2019-10-05,00:35:00,00:35:00,10/05/2019,OFFENSES AGAINST THE PERSON,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1007914.0,232775.0,18-24,BLACK HISPANIC,M,12.0,40.80555776,-73.91452156,"(40.80555776, -73.91452156)",CYPRESS AV,5.0,10.0,2019.0,13,CYPRESS AV,CYPRESS AV,1043922.0
9180,6829550,2019-10-05,13:05:00,13:18:00,10/05/2019,FORGERY,COMPLETED,FELONY,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1039726.0,195270.0,25-44,WHITE HISPANIC,M,20.0,40.70247387,-73.79992086,"(40.70247387, -73.79992086)",PARSONS/ARCHER JAMAICA CENTER,5.0,10.0,2019.0,83,JAMAICA CTR PARSONS ARCHER,JAMAICA CTR PARSONS ARCHER,10010419.0
9182,6716531,2019-10-05,10:24:00,10:24:00,10/05/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1007027.0,245405.0,25-44,BLACK,M,11.0,40.84022585,-73.91768268,"(40.84022585, -73.91768268)",170 ST,5.0,10.0,2019.0,130,170 ST,170 ST,4618072.0
9183,6538562,2019-10-05,14:18:00,14:21:00,10/15/2019,THEFT OF SERVICES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,980770.0,194854.0,45-64,BLACK,M,2.0,40.70150526,-74.01255073,"(40.70150526, -74.01255073)",SOUTH FERRY,5.0,10.0,2019.0,92,SOUTH FERRY,SOUTH FERRY,10272682.0
9184,6607241,2019-10-05,12:00:00,12:00:00,10/05/2019,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,985961.0,200916.0,UNKNOWN,BLACK,M,4.0,40.71814453,-73.99382768,"(40.71814453, -73.99382768)",GRAND ST,5.0,10.0,2019.0,35,GRAND ST,GRAND ST,9871583.0
9185,6957354,2019-10-05,09:26:00,10:09:00,10/05/2019,HARRASSMENT 2,COMPLETED,VIOLATION,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1032005.0,250029.0,65+,BLACK,M,12.0,40.85281759,-73.82737807,"(40.85281759, -73.82737807)",PELHAM BAY PARK,5.0,10.0,2019.0,28,PELHAM BAY PARK,PELHAM BAY PARK,2134403.0
9186,6609268,2019-10-05,12:49:00,12:52:00,10/17/2019,THEFT OF SERVICES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,987526.0,211899.0,45-64,BLACK HISPANIC,M,2.0,40.74828972,-73.98817669,"(40.74828972, -73.98817669)",34 ST,5.0,10.0,2019.0,169,34 ST HERALD SQ,34 ST HERALD SQ,39385436.0
9187,6715308,2019-10-05,02:40:00,03:22:00,10/05/2019,GRAND LARCENY,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1007027.0,245405.0,(null),(null),(null),11.0,40.84022585,-73.91768268,"(40.84022585, -73.91768268)",170 ST,5.0,10.0,2019.0,130,170 ST,170 ST,4618072.0
9189,6895275,2019-10-05,13:34:00,13:52:00,10/05/2019,HARRASSMENT 2,COMPLETED,VIOLATION,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1009519.0,180676.0,UNKNOWN,BLACK,M,32.0,40.6625545,-73.9089197,"(40.6625545, -73.9089197)",ROCKAWAY AV,5.0,10.0,2019.0,117,ROCKAWAY AV,ROCKAWAY AV,3238774.0
9190,6559360,2019-10-05,15:25:00,15:40:00,11/06/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,981604.0,198068.0,UNKNOWN,UNKNOWN,U,2.0,40.71032722,-74.00954415,"(40.71032722, -74.00954415)",FULTON ST,5.0,10.0,2019.0,105,FULTON ST,FULTON ST,29483966.0
9191,7262441,2019-10-06,18:01:00,(null),01/09/2020,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1001324.0,249292.0,25-44,WHITE,M,3.0,40.85090739,-73.93828373,"(40.85090739, -73.93828373)",181 ST,6.0,10.0,2019.0,52,181 ST,181 ST,6928377.0
9192,6781674,2019-10-06,11:00:00,11:00:00,10/06/2019,HARRASSMENT 2,COMPLETED,VIOLATION,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1001596.0,212133.0,UNKNOWN,UNKNOWN,F,20.0,40.74891559,-73.93739654,"(40.74891559, -73.93739654)",QUEENS PLAZA,6.0,10.0,2019.0,27,QUEENS PLAZA,QUEENS PLAZA,4334290.0
9193,6603073,2019-10-06,14:30:00,15:33:00,10/17/2019,THEFT OF SERVICES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,987526.0,211899.0,45-64,BLACK HISPANIC,M,2.0,40.74828972,-73.98817669,"(40.74828972, -73.98817669)",34 ST,6.0,10.0,2019.0,169,34 ST HERALD SQ,34 ST HERALD SQ,39385436.0
9194,7309641,2019-10-06,19:14:00,(null),05/14/2020,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1007046.0,236603.0,(null),(null),(null),12.0,40.81606683,-73.91764392,"(40.81606683, -73.91764392)",3 AV 149 ST,6.0,10.0,2019.0,131,3 AV 149 ST,3 AV 149 ST,6768255.0
9195,6939807,2019-10-06,14:30:00,15:00:00,10/06/2019,HARRASSMENT 2,COMPLETED,VIOLATION,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1026676.0,244181.0,UNKNOWN,BLACK,M,12.0,40.83679379,-73.84667798,"(40.83679379, -73.84667798)",ZEREGA AV,6.0,10.0,2019.0,5,ZEREGA AV,ZEREGA AV,795756.0
9196,6797382,2019-10-06,12:00:00,12:05:00,10/06/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1003517.0,235593.0,UNKNOWN,BLACK,F,11.0,40.81330307,-73.93039618,"(40.81330307, -73.93039618)",138 ST. GRAND CONCOURSE,6.0,10.0,2019.0,19,138 ST GRAND CONCOURSE,138 ST GRAND CONCOURSE,1035878.0
9198,6713466,2019-10-06,22:45:00,01:00:00,10/07/2019,PETIT LARCENY,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,994029.0,227703.0,(null),(null),(null),3.0,40.79166278,-73.96468394,"(40.79166278, -73.96468394)",96 ST,6.0,10.0,2019.0,111,96 ST,96 ST,25967810.0
9199,6691448,2019-10-06,21:50:00,22:00:00,10/10/2019,PETIT LARCENY,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,992063.0,228791.0,UNKNOWN,UNKNOWN,U,3.0,40.794651,-73.97178272,"(40.794651, -73.97178272)",96 ST,6.0,10.0,2019.0,111,96 ST,96 ST,25967810.0
9200,6715106,2019-10-06,18:00:00,19:00:00,10/10/2019,GRAND LARCENY,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1007023.0,243324.0,UNKNOWN,UNKNOWN,U,11.0,40.83451412,-73.9177042,"(40.83451412, -73.9177042)",167 ST,6.0,10.0,2019.0,64,167 ST,167 ST,5387767.0
9201,6626105,2019-10-06,00:40:00,01:07:00,10/06/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,987048.0,206851.0,25-44,BLACK,M,4.0,40.73443438,-73.98990393,"(40.73443438, -73.98990393)",14 ST. UNION SQUARE,6.0,10.0,2019.0,78,14 ST,14 ST,28975310.0
9202,6857317,2019-10-06,14:45:00,15:00:00,10/08/2019,HARRASSMENT 2,COMPLETED,VIOLATION,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1024193.0,213129.0,UNKNOWN,BLACK,M,20.0,40.75157615,-73.85583589,"(40.75157615, -73.85583589)",111 ST,6.0,10.0,2019.0,26,111 ST,111 ST,4947506.0
9203,6733305,2019-10-06,17:10:00,17:14:00,10/06/2019,OTHER OFFENSES RELATED TO THEF,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1008110.0,244858.0,18-24,BLACK HISPANIC,M,11.0,40.83872163,-73.91377061,"(40.83872163, -73.91377061)",170 ST,6.0,10.0,2019.0,130,170 ST,170 ST,4618072.0
9204,6660678,2019-10-06,22:59:00,(null),10/07/2019,GRAND LARCENY,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,990886.0,213048.0,UNKNOWN,UNKNOWN,U,4.0,40.75144155,-73.9760491,"(40.75144155, -73.9760491)",42 ST. GRAND CENTRAL,6.0,10.0,2019.0,189,GRAND CENTRAL 42 ST,GRAND CENTRAL 42 ST,45745700.0
9205,7324459,2019-10-06,14:12:00,(null),01/21/2020,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1009004.0,186404.0,(null),(null),(null),33.0,40.67827803,-73.91075494,"(40.67827803, -73.91075494)",ROCKAWAY AV,6.0,10.0,2019.0,117,ROCKAWAY AV,ROCKAWAY AV,3238774.0
9206,6606375,2019-10-06,03:22:00,03:25:00,10/18/2019,FORGERY,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,987526.0,211899.0,(null),(null),(null),2.0,40.74828972,-73.98817669,"(40.74828972, -73.98817669)",34 ST,6.0,10.0,2019.0,169,34 ST HERALD SQ,34 ST HERALD SQ,39385436.0
9207,6563836,2019-10-06,19:10:00,19:25:00,10/06/2019,MISCELLANEOUS PENAL LAW,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,986061.0,213320.0,25-44,BLACK,M,2.0,40.75219043,-73.99346359,"(40.75219043, -73.99346359)",34 ST. PENN STATION,6.0,10.0,2019.0,254,34 ST PENN STATION,34 ST PENN STATION,51599040.0
9209,6521345,2019-10-06,18:50:00,19:00:00,10/06/2019,GRAND LARCENY,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,991374.0,187227.0,<18,BLACK,M,32.0,40.68057934,-73.97431601,"(40.68057934, -73.97431601)",GRAND ARMY PLAZA,6.0,10.0,2019.0,19,GRAND ARMY PLAZA,GRAND ARMY PLAZA,2295401.0
9210,6544562,2019-10-06,08:55:00,09:22:00,10/06/2019,PETIT LARCENY,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,980656.0,197137.0,UNKNOWN,UNKNOWN,U,2.0,40.70777151,-74.01296309,"(40.70777151, -74.01296309)",RECTOR ST,6.0,10.0,2019.0,13,RECTOR ST,RECTOR ST,4569519.0
9212,6696683,2019-10-06,14:28:00,14:33:00,10/06/2019,GRAND LARCENY,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,997839.0,225593.0,25-44,BLACK,M,4.0,40.78586636,-73.95092871,"(40.78586636, -73.95092871)",96 ST,6.0,10.0,2019.0,111,96 ST,96 ST,25967810.0
9213,6930388,2019-10-06,14:00:00,14:05:00,10/06/2019,ROBBERY,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1011485.0,237929.0,18-24,BLACK,M,12.0,40.81969376,-73.90160159,"(40.81969376, -73.90160159)",PROSPECT AV,6.0,10.0,2019.0,46,PROSPECT AV,PROSPECT AV,3928952.0
9214,6681328,2019-10-06,08:00:00,08:05:00,10/12/2019,HARRASSMENT 2,COMPLETED,VIOLATION,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,996546.0,187436.0,UNKNOWN,WHITE HISPANIC,F,30.0,40.6811367,-73.9556676,"(40.6811367, -73.9556676)",FRANKLIN AV,6.0,10.0,2019.0,86,FRANKLIN AV,FRANKLIN AV,6977325.0
9215,6750006,2019-10-07,11:00:00,11:05:00,10/07/2019,THEFT OF SERVICES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1001575.0,232339.0,25-44,BLACK,M,4.0,40.80437576,-73.93742023,"(40.80437576, -73.93742023)",125 ST,7.0,10.0,2019.0,524,125 ST,125 ST,24775742.0
9216,7761184,2019-10-07,12:40:00,(null),05/05/2021,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1007046.0,236603.0,(null),(null),(null),12.0,40.81606683,-73.91764392,"(40.81606683, -73.91764392)",3 AV 149 ST,7.0,10.0,2019.0,131,3 AV 149 ST,3 AV 149 ST,6768255.0
9217,6629383,2019-10-07,01:00:00,04:00:00,10/07/2019,PETIT LARCENY,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,986970.0,199426.0,UNKNOWN,UNKNOWN,U,4.0,40.71405458,-73.99018838,"(40.71405458, -73.99018838)",EAST BROADWAY,7.0,10.0,2019.0,83,EAST BROADWAY,EAST BROADWAY,4460330.0
9218,6863387,2019-10-07,16:00:00,16:02:00,10/07/2019,GRAND LARCENY,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1016145.0,259815.0,UNKNOWN,BLACK,M,11.0,40.87974871,-73.8846612,"(40.87974871, -73.8846612)",MOSHOLU PKWY.,7.0,10.0,2019.0,23,MOSHOLU PKWY,MOSHOLU PKWY,2491758.0
9219,6805749,2019-10-07,08:30:00,08:50:00,10/07/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1004368.0,237509.0,UNKNOWN,BLACK,M,11.0,40.81856005,-73.92731612,"(40.81856005, -73.92731612)",149 ST. GRAND CONCOURSE,7.0,10.0,2019.0,87,149 ST GRAND CONCOURSE,149 ST GRAND CONCOURSE,3931908.0
9220,6716461,2019-10-07,14:10:00,14:34:00,10/19/2019,HARRASSMENT 2,COMPLETED,VIOLATION,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1007027.0,245405.0,25-44,BLACK,F,11.0,40.84022585,-73.91768268,"(40.84022585, -73.91768268)",170 ST,7.0,10.0,2019.0,130,170 ST,170 ST,4618072.0
9221,6770247,2019-10-07,03:00:00,04:00:00,10/07/2019,GRAND LARCENY,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1010774.0,235171.0,UNKNOWN,UNKNOWN,M,12.0,40.81212599,-73.90418129,"(40.81212599, -73.90418129)",EAST 149 ST,7.0,10.0,2019.0,19,EAST 149 ST,EAST 149 ST,1467410.0
